company	title	job	detail_text	detail_img	detail	etc_info	company_info	url
에스씨301의원	[SC301의원 삼성동/코엑스] 웹 개발팀 팀원 모집	['웹', '개발자']	"








포지션 및 자격요건







병원 개발자 ( ○명 ) 







담당업무
- 병원 CRM(MEDIS) 유지보수 및 기능 개발- PHP/MySQL 기반 운영 시스템 개발- 상담/예약/통계 관련 기능 개선- 워드프레스 및 외부 서비스 연동 개발- AI 챗봇 및 RAG 기반 기능 확장 보조- 운영팀 이슈 대응 및 시스템 개선 참여현재 개발 환경- PHP 5.5- MySQL 5.5- Linux- Apache- Legacy CRM (MEDIS)※ 현재 레거시 운영 시스템 기반이며, 점진적으로 AI/자동화/RAG 구조로 확장 중입니다.핵심 기술 스택
ㆍ필수 사항
- PHP 개발 경험- MySQL 사용 경험- Linux 서버 기본 이해- API 연동 경험- Git 사용 경험 
우대 사항
 - 레거시 시스템 유지보수 경험- 워드프레스 연동 경험- Python 또는 AI 서비스 관심- OpenAI API 등 LLM 활용 경험- Docker / PostgreSQL 경험- AWS 기반 서비스 운영 경험- Kubernetes(k8s) 또는 컨테이너 환경 경험- RAG / Vector DB에 대한 관심- 병원 CRM 또는 상담 시스템 경험
이런 분을 찾고 있습니다. - 실무 흐름을 이해하려고 노력하는 분- 책임감 있게 운영 이슈를 함께 해결할 수 있는 분- 단순 기능 개발보다 “왜 필요한지” 고민하는 분- 팀과 함께 성장하는 걸 중요하게 생각하는 분- 새로운 기술(AI/RAG 등)에 관심 있는 분
자격요건
- 학력 : 대졸이상

- 경력 : 10년 미만




















전형절차
ㆍ서류전형 > 1차면접 > 2차면접 >  최종합격
ㆍ면접일정은 서류전형 통과되시면 개별 안내드립니다









유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다.















"	['https://www.sc301.co.kr/jobkorea/03.jpg', 'https://www.sc301.co.kr/jobkorea/01.jpg', 'https://www.sc301.co.kr/jobkorea/02.jpg']	모집분야   웹 개발자   모집인원   ○명   고용형태   정규직   (수습 3개월)   ,    계약직   (근무기간 3개월, 정규직 전환 가능)   급여   회사 내규에 따름 (면접 후 결정)   근무시간   근무지주소   서울 강남구 영동대로 611 (삼성동, Chan&ChanTower) 3/4/B1F SC301성형외과   인근지하철   주5일(월~금)   09:00 ~ 18:30	경력3년↑, 대졸↑, 서울 강남구, 정규직 외	{'basic_info': {'산업': '의료(병원분류별)', '사원수': '20명 | ', '기업구분': '중소기업', '설립일': '2007 | (20년차)', '자본금': '- | ', '매출액': '28억 7천만원 | (2023.12.31)', '대표자': '신동진', '대졸초임': '6,000만원', '주요사업': '성형외과, 피부과', '4대보험': '국민연금, 건강보험, 고용보험, 산재보험', '홈페이지': 'http://sc301.co.kr', '주소': '서울 강남구 영동대로 611 (삼성동, Chan&ChanTower) 4층'}, 'financial': {'매출액': {'current_value': '28억 7천만원'}, '영업이익': {'current_value': '3억 7,657만원'}, '당기순이익': {'current_value': '2억 6,632만원'}, '총자산 증가율': {'current_value': '11억 2천만원'}, '동종업계 순위': {'current_value': None}}, 'history': [], 'employment': {'recruitments': []}, 'benefits': {'연금·보험': ['국민연금', '고용보험', '산재보험', '건강보험'], '휴무·휴가·행사': ['주5일제', '연차제도'], '보상·수당·지원': ['퇴직금', '경조금', '인센티브', '장기근속 포상', '직책수당', '명절선물/명절상여'], '사내시설': ['휴식공간'], '편의·여가·건강': ['사내 동호회', '점심 식사 지원', '저녁 식사 지원']}, 'location': {'address': '서울 강남구 영동대로 611 (삼성동, Chan&ChanTower) 4층', 'map_url': 'https://maps.naver.com/?mapMode=0&dlevel=12&pinTitle=%ec%97%90%ec%8a%a4%ec%94%a8301%ec%9d%98%ec%9b%90&lat=37.5147330547044&lng=127.059430579639'}}	https://www.jobkorea.co.kr/Recruit/GI_Read_Comt_Ifrm?Gno=49381273
㈜소프트웍스	[경력] 웹 서비스 개발자 (Vue.js / Spring Boot)	['SI/SM', '프로젝트']	"




㈜소프트웍스


[경력] 웹 서비스 개발자 (Vue.js / Spring Boot)




㈜소프트웍스는 2011년에 설립된 15년차 중소기업입니다. 서울 서초구 사임당로10길 3 (서초동, 원진빌딩)에 위치하고 있으며, 소프트웨어 개발, 컨설팅사업을 하고 있습니다.







포지션 및 자격요건







포지션 ( 1명 ) 



저희 소프트웍스는 자체 수주한 SI·SM 프로젝트를 직접 수행하고 있습니다. 개발자는 프로젝트 구성원으로서 설계, 개발, 운영 등 전 과정에 참여하며 다양한 경험을 쌓을 수 있습니다.또한, 역량과 성장 의지에 따라 AI·신기술 연구개발을 담당하는 R&D 부서로의 전환 기회도 제공하고 있습니다.





담당업무
ㆍvue.js 기반 프론트엔드 설계·개발·운영
ㆍSpring Boot 기반 백엔드 서비스 설계·개발·운영

자격요건
ㆍ학력 : 학력무관ㆍ요구사항 분석 및 기능 설계(업무 프로세스 및 시스템 흐름도 작성) 경험ㆍvue.js/react 기반 Front-End 개발 경험ㆍJPA 기반 데이터 처리 및 개발 경험

우대사항
ㆍDocker, Kubernetes 등 컨테이너 환경 구축 경험
ㆍCI/CD 환경 구축 및 운영 경험ㆍERD 및 데이터 모델링 경험ㆍ중·대규모 SI/SM 프로젝트 수행 경험ㆍAPI 명세서 및 설계 문서 작성 경험



















전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.













유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다.









"	[]	모집분야   SI/SM 프로젝트   모집인원   1명   고용형태   정규직      ,    계약직      급여   회사 내규에 따름   근무시간   근무지주소   서울 서초구 명달로 65 (서초동, 일흥스포렉스) 4층   인근지하철   주5일(월~금)   10:00 ~ 19:00   탄력근무제	경력3년↑, 학력무관, 서울 서초구 외, 정규직 외	{'basic_info': {'산업': '솔루션·SI·CRM·ERP', '사원수': '100명 | ', '기업구분': '중소기업', '설립일': '2011.05.20 | (16년차)', '대표자': '구본철', '주요사업': '소프트웨어 개발, 컨설팅', '4대보험': '국민연금, 건강보험, 고용보험, 산재보험', '홈페이지': 'http://www.softworks.co.kr', '주소': '서울 서초구 사임당로10길 3 (서초동, 원진빌딩) 501호'}, 'financial': {'영업이익': {'current_value': '5억 5,033만원'}, '산업 내 위치': {'current_value': None}, '기업등급': {'current_value': None}, '총자산 증가율': {'current_value': '83억 5천만원'}, '동종업계 순위': {'current_value': None}}, 'history': [], 'employment': {'recruitments': []}, 'benefits': {'연금·보험': ['국민연금', '고용보험', '산재보험', '건강보험', '퇴직연금'], '휴무·휴가·행사': ['연차제도', '워크샵/MT'], '보상·수당·지원': ['경조금', '임직원 교육비', '자기개발 지원', '야간교통비 지급', '각종 기념일 선물', '도서 구입비 지원']}, 'location': {'address': '서울 서초구 사임당로10길 3 (서초동, 원진빌딩) 501호', 'map_url': 'https://maps.naver.com/?mapMode=0&dlevel=12&pinTitle=%e3%88%9c%ec%86%8c%ed%94%84%ed%8a%b8%ec%9b%8d%ec%8a%a4&lat=37.4885562198062&lng=127.016144487045'}}	https://www.jobkorea.co.kr/Recruit/GI_Read_Comt_Ifrm?Gno=49381103
㈜이에스티소프트	oo기업 생성형 AI Agent 서비스 구축 / Python / 시청	['개발자', '모집']	"




㈜이에스티소프트


oo기업 생성형 AI Agent 서비스 구축 / Python / 시청




㈜이에스티소프트는 2021년에 설립된 회사로 자본금 1,000만원, 매출액 20억 5,769만원, 사원수 50명 규모의 고용노동부에서 선정한  강소기업입니다.  서울 영등포구 당산로28길 4 (당산동3가)에 위치하고 있으며, 공공, 제조, 유통/물류 등의 SI 컨설팅 수행, SM, ITO사업을 하고 있습니다.







포지션 및 자격요건







개발자 모집 ( ○○명 ) 



[oo기업 생성형 AI Agent 서비스 구축 / Python / 시청]- 기간:즉시 ~27.03.31- skillset : AI Agent, 파이썬, devops, AI Ops 개발자, Google adk (or 조건으로)/은행권 경험자 우대- 장소 : 시청역- 기타 : 경력증빙 가능자 (KOSA 혹은 건보대체가능)- 인원 :  초급~고급 00***아래 관련 기술 중 해당되는  기술 보유자 우대- Python /- Elasticsearch(Vector DB)- Object Storage (S3 Compatible) /- Apache Kafka- Web Crawling / - OCR / Parsing- RAG /- LLMOps- MCP /- RBAC / ABAC- Docker / Kubernetes



















전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.













유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다.









"	[]	모집분야   개발자 모집   모집인원   ○○명   고용형태   계약직   (정규직 전환 가능)   ,    프리랜서   (정규직 전환 가능)   급여   회사 내규에 따름 (면접 후 결정)   근무시간   근무지주소   서울 중구 서소문로 127 (서소문동, 시청역2호선) 인근지역   인근지하철   주5일(월~금)   09:00 ~ 18:00	경력, 학력무관, 서울 중구, 계약직 외	{'basic_info': {'산업': '시스템 소프트웨어 개발 및 공급업', '사원수': '50명 | ', '기업구분': '중소기업', '설립일': '2021.01.01 | (6년차)', '자본금': '1,000만원 | (2024.12.31)', '매출액': '20억 5천만원 | (2024.12.31)', '대표자': '임은수', '주요사업': '시스템 소프트웨어 개발 및 공급업', '4대보험': '국민연금, 건강보험, 고용보험, 산재보험', '홈페이지': 'http://www.estsw.co.kr', '주소': '서울 영등포구 당산로28길 4 (당산동3가) 송암빌딩 3층'}, 'financial': {'매출액': {'current_value': '20억 5천만원'}, '영업이익': {'current_value': '2,535만원'}, '당기순이익': {'current_value': '2,037만원'}, '산업 내 위치': {'current_value': None}, '기업등급': {'current_value': None}, '총자산 증가율': {'current_value': '26억 3천만원'}, '동종업계 순위': {'current_value': None}}, 'history': [], 'employment': {'recruitments': []}, 'benefits': {'연금·보험': ['국민연금', '고용보험', '산재보험', '건강보험'], '휴무·휴가·행사': ['주5일제', '연차제도', '월차제도', '반차제도', '리프레시 휴가'], '보상·수당·지원': ['퇴직금', '장기근속 포상', '임직원 교육비', '야간교통비 지급', '도서 구입비 지원', '성과급', '복리후생 지원'], '사내제도·성장': ['신입 사원 교육', '직무능력향상교육'], '사내시설': ['구내식당', '휴식공간']}, 'location': {'address': '서울 영등포구 당산로28길 4 (당산동3가) 송암빌딩 3층', 'map_url': 'https://maps.naver.com/?mapMode=0&dlevel=12&pinTitle=%e3%88%9c%ec%9d%b4%ec%97%90%ec%8a%a4%ed%8b%b0%ec%86%8c%ed%94%84%ed%8a%b8&lat=37.5246715244513&lng=126.896949314545'}}	https://www.jobkorea.co.kr/Recruit/GI_Read_Comt_Ifrm?Gno=49380992
㈜이에스티소프트	[(주)이에스티소프트] IT 웹 개발자 신입/경력 채용	['웹', '개발자']	"




㈜이에스티소프트


[(주)이에스티소프트] IT 웹 개발자 신입/경력 채용




㈜이에스티소프트는 2021년에 설립된 회사로 자본금 1,000만원, 매출액 20억 5,769만원, 사원수 50명 규모의 고용노동부에서 선정한  강소기업입니다.  서울 영등포구 당산로28길 4 (당산동3가)에 위치하고 있으며, 공공, 제조, 유통/물류 등의 SI 컨설팅 수행, SM, ITO사업을 하고 있습니다.







포지션 및 자격요건







웹 개발자 ( ○명 ) 







스킬
ㆍAjax, JAVA, Javascript

자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 경력무관

우대사항
ㆍ컴퓨터활용능력 우수자
ㆍ유관업무 경험자(인턴·알바)
ㆍ지방근무 가능자
ㆍ관련 학과 전공자
ㆍ관련 자격증 보유자
ㆍ즉시출근 가능자
ㆍ자격증 : 정보처리기사
ㆍ전공 : 정보통신공학과, 컴퓨터공학과, 응용소프트웨어공학과



















전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.













유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다.









"	[]	모집분야   웹 개발자   모집인원   ○명   고용형태   정규직   (수습 3개월)   ,    계약직   (정규직 전환 가능)   ,    프리랜서   (정규직 전환 가능)   직급/직책   급여   회사 내규에 따름 (면접 후 결정)   근무시간   근무지주소   서울 영등포구 당산로28길 4 (당산동3가) 송암빌딩 3층   인근지하철   주5일(월~금)   09:00 ~ 18:00	경력무관, 학력무관, 서울 영등포구, 정규직 외, 사원급 외	{'basic_info': {'산업': '시스템 소프트웨어 개발 및 공급업', '사원수': '50명 | ', '기업구분': '중소기업', '설립일': '2021.01.01 | (6년차)', '자본금': '1,000만원 | (2024.12.31)', '매출액': '20억 5천만원 | (2024.12.31)', '대표자': '임은수', '주요사업': '시스템 소프트웨어 개발 및 공급업', '4대보험': '국민연금, 건강보험, 고용보험, 산재보험', '홈페이지': 'http://www.estsw.co.kr', '주소': '서울 영등포구 당산로28길 4 (당산동3가) 송암빌딩 3층'}, 'financial': {'매출액': {'current_value': '20억 5천만원'}, '영업이익': {'current_value': '2,535만원'}, '당기순이익': {'current_value': '2,037만원'}, '산업 내 위치': {'current_value': None}, '기업등급': {'current_value': None}, '총자산 증가율': {'current_value': '26억 3천만원'}, '동종업계 순위': {'current_value': None}}, 'history': [], 'employment': {'recruitments': []}, 'benefits': {'연금·보험': ['국민연금', '고용보험', '산재보험', '건강보험'], '휴무·휴가·행사': ['주5일제', '연차제도', '월차제도', '반차제도', '리프레시 휴가'], '보상·수당·지원': ['퇴직금', '장기근속 포상', '임직원 교육비', '야간교통비 지급', '도서 구입비 지원', '성과급', '복리후생 지원'], '사내제도·성장': ['신입 사원 교육', '직무능력향상교육'], '사내시설': ['구내식당', '휴식공간']}, 'location': {'address': '서울 영등포구 당산로28길 4 (당산동3가) 송암빌딩 3층', 'map_url': 'https://maps.naver.com/?mapMode=0&dlevel=12&pinTitle=%e3%88%9c%ec%9d%b4%ec%97%90%ec%8a%a4%ed%8b%b0%ec%86%8c%ed%94%84%ed%8a%b8&lat=37.5246715244513&lng=126.896949314545'}}	https://www.jobkorea.co.kr/Recruit/GI_Read_Comt_Ifrm?Gno=49380829
㈜가람감정평가법인	가람감정평가법인 시스템 운영관리 및 전산업무 채용	['전산개발']	"




㈜가람감정평가법인

가람감정평가법인 시스템 운영관리 및 전산업무 채용




㈜가람감정평가법인은 2000년에 설립된 회사로 자본금 70억 2,490만원, 매출액 676억, 사원수 440명 규모의 중견기업입니다. 서울 서초구 남부순환로364길 8-9 (양재동, 가람빌딩)에 위치하고 있으며, 부동산 감정평가 공시지가 조사사업을 하고 있습니다.







포지션 및 자격요건







포지션 ( 1명 ) 







담당업무
ㆍWEB 시스템 운영 및 APP(flutter) 운영 관리
ㆍ전산 인프라 관리

자격요건
ㆍ경력 : 4년이상
우대사항
ㆍAPP(flutter) 개발 및 배포(Android/IOS) 경험자
ㆍ서버 관리 경험자ㆍ즉시 출근 가능자



















전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.













유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다.









"	[]	모집분야   전산개발   모집인원   1명   고용형태   정규직      직급/직책   급여   연봉 4,300~4,500만원 (면접 후 결정)   근무시간   근무지주소   서울 서초구 남부순환로364길 8-9 (양재동, 가람빌딩) 4층    인근지하철   주5일(월~금)   09:00 ~ 18:00	경력4년↑, 학력무관, 서울 서초구, 정규직, 4,300~4,500만원, 주임~대리급 외	{'basic_info': {'산업': '컨설팅·연구·조사', '사원수': '440명 | ', '기업구분': '중견기업', '설립일': '2000.06.15 | (27년차)', '자본금': '70억 2천만원 | ', '매출액': '676억 | ', '대표자': '공무경', '주요사업': '부동산 감정평가 공시지가 조사', '4대보험': '국민연금, 건강보험, 고용보험, 산재보험', '홈페이지': 'http://www.kaaram.com', '주소': '서울 서초구 남부순환로364길 8-9 (양재동, 가람빌딩) 4층'}, 'financial': {'매출액': {'current_value': '638억 3천만원'}, '영업이익': {'current_value': '12억 8천만원'}, '당기순이익': {'current_value': '9억 9,066만원'}, '산업 내 위치': {'current_value': None}, '기업등급': {'current_value': None}, '총자산 증가율': {'current_value': '347억 6천만원'}, '동종업계 순위': {'current_value': None}}, 'history': [], 'employment': {'recruitments': []}, 'benefits': {'연금·보험': ['국민연금', '고용보험', '산재보험', '건강보험', '퇴직연금', '상해보험'], '휴무·휴가·행사': ['주5일제', '연차제도', '경조휴가', '반차제도', '육아휴직', '남성출산휴가', '보건휴가', '노동절 휴무', '워크샵/MT', '체육대회', '야유회'], '보상·수당·지원': ['퇴직금', '경조금', '장기근속 포상', '우수사원 포상제도', '임직원 교육비', '야간근로수당', '휴일근로수당', '야간교통비 지급'], '사내시설': ['헬스시설'], '편의·여가·건강': ['사내 동호회', '건강검진', '점심 식사 지원', '저녁 식사 지원']}, 'location': {'address': '서울 서초구 남부순환로364길 8-9 (양재동, 가람빌딩) 4층', 'map_url': 'https://maps.naver.com/?mapMode=0&dlevel=12&pinTitle=%e3%88%9c%ea%b0%80%eb%9e%8c%ea%b0%90%ec%a0%95%ed%8f%89%ea%b0%80%eb%b2%95%ec%9d%b8&lat=37.4846631210006&lng=127.040178245092'}}	https://www.jobkorea.co.kr/Recruit/GI_Read_Comt_Ifrm?Gno=49380367
㈜테크온베이스	고급/JAVA/6개월/구반포역: HR 운영 및 추가개발	['고급/JAVA/6개월/구반포역']	"




테크온베이스


고급/JAVA/6개월/구반포역: HR 운영 및 추가개발(6월22일~)












포지션 및 자격요건







JAVA/6개월/구반포역:HR 운영 및 추가개발(6월22일~)( 1명 ) 







담당업무
ㆍHR 운영 및 추가개발ㆍ암복호화 모듈 개발 / 마이그레이션(암복호화)

스킬
ㆍJAVA, JSP, Spring, Jquery, sql 쿼리 능숙ㆍHR 프로젝트 경험, 유지보수(sm) 경험우대사항ㆍvue.js기간ㆍ6월22일~12월21일

자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 경력10년↑

기타
ㆍ노트북 지참ㆍ경력 증빙 필수




















전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.













유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다.









"	[]	모집분야   고급/JAVA/6개월/구반포역   모집인원   1명   고용형태   프리랜서   (근무기간 6개월)   급여   회사 내규에 따름 (면접 후 결정)   근무시간   근무지주소   서울 서초구 신반포로 17 (반포동, 구반포역)    인근지하철   주5일(월~금)   09:00 ~ 18:00	경력10년↑, 학력무관, 서울 서초구, 프리랜서	{'basic_info': {'산업': '솔루션·SI·CRM·ERP', '사원수': '- | ', '기업구분': '중소기업', '설립일': '-', '자본금': '- | ', '매출액': '- | ', '대표자': '정환석', '주요사업': '-', '4대보험': '국민연금, 건강보험, 고용보험, 산재보험', '홈페이지': '-', '주소': '서울 강동구 천호대로 989 (천호동, 천호역한강청년주택) 2층 203-비06'}, 'financial': {}, 'history': [], 'employment': {'recruitments': []}, 'benefits': {}, 'location': {'address': '서울 강동구 천호대로 989 (천호동, 천호역한강청년주택) 2층 203-비06', 'map_url': 'https://maps.naver.com/?mapMode=0&dlevel=12&pinTitle=%e3%88%9c%ed%85%8c%ed%81%ac%ec%98%a8%eb%b2%a0%ec%9d%b4%ec%8a%a4&lat=37.5394652156312&lng=127.122408074564'}}	https://www.jobkorea.co.kr/Recruit/GI_Read_Comt_Ifrm?Gno=49380210
