company	title	job	detail_text	detail_img	detail	etc_info	company_info	url	deadline_date
㈜상생소프트	웹 개발(자바, jsp) 경력직-프리랜서 채용합니다.	['자바']	"




㈜상생소프트


웹 개발(자바, jsp) 경력직-정규직/프리랜서 채용




㈜상생소프트는 2019년에 설립된 회사로 사원수 40명 규모의 중소기업입니다. 서울 송파구 가락로 111 (석촌동, 영보빌딩)에 위치하고 있으며, 소프트웨어 개발 및 공급업사업을 하고 있습니다.







포지션 및 자격요건







자바 ( ○○명 ) 







담당업무
ㆍ자바 웹 개발
ㆍ시스템 개발 및 운영업무ㆍ대기업, 금융권, 보험, 공공기관 등 각 기업 프로젝트

스킬
ㆍCSS, HTML, JAVA, JSP, MySQL, SQL, React, Vue.js, Spring, Spring Boot

자격요건
ㆍ학력 : 고졸이상
ㆍ경력 : 경력6년↑

우대사항
ㆍ관련 학과 전공자
ㆍ자격증 : 정보처리기능사, 정보처리산업기사, 정보처리기사



















전형절차
ㆍ서류전형 >  임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.













유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다.









"	[]	모집분야   자바   모집인원   ○○명   고용형태   프리랜서      직급/직책   급여   회사 내규에 따름 (면접 후 결정)   근무시간   근무지주소   서울 송파구 가락로 111 (석촌동, 영보빌딩)    인근지하철   주5일(월~금)   09:00 ~ 18:00	경력6년↑, 고졸↑, 서울 송파구, 프리랜서, 주임~대리급 외	{'basic_info': {'산업': '솔루션·SI·CRM·ERP', '사원수': '25명 | ', '기업구분': '중소기업', '설립일': '2019.05.27 | (8년차)', '자본금': '- | ', '매출액': '- | ', '대표자': '최현준', '주요사업': '소프트웨어 개발 및 공급업', '4대보험': '국민연금, 건강보험, 고용보험, 산재보험', '홈페이지': 'https://sangsaengsoft.page24.app/', '주소': '서울 송파구 가락로 111 (석촌동, 영보빌딩) 3층 상생소프트'}, 'financial': {}, 'history': [], 'employment': {'recruitments': []}, 'benefits': {'연금·보험': ['국민연금', '고용보험', '산재보험', '건강보험'], '휴무·휴가·행사': ['연차제도'], '보상·수당·지원': ['명절선물/명절상여', '야간교통비 지급'], '기타': ['명절 보너스', '노트북,모니터 지원', '출근 장유 복장', '야근 시 교통비, 식대 지원']}, 'location': {'address': '서울 송파구 가락로 111 (석촌동, 영보빌딩) 3층 상생소프트', 'map_url': 'https://maps.naver.com/?mapMode=0&dlevel=12&pinTitle=%e3%88%9c%ec%83%81%ec%83%9d%ec%86%8c%ed%94%84%ed%8a%b8&lat=37.5015695830919&lng=127.10835253435'}}	https://www.jobkorea.co.kr/Recruit/GI_Read_Comt_Ifrm?Gno=49375003	2026.07.15(수)
㈜올윈에듀	[올윈에듀] LMS 시스템 프론트 개발자 모집 (경력 3년 이상)	['LMS', '시스템', '프론트', '개발자']	"




㈜올윈에듀


[올윈에듀]LMS 시스템 프론트 개발자 모집(경력 3년 이상)




㈜올윈에듀는 2008년에 설립된 회사로 이러닝콘텐츠 개발 및 공급 고용보험 환급과정 위탁교육사업을 하고 있습니다.- 2023~2027 고용노동부 우수훈련기관(5년) 선정- 2023, 2025 한국산업안전보건공단 최우수 S등급 평가- 이노비즈, 메인비즈 인증







포지션 및 자격요건







LMS 프론트 개발자 ( ○명 )
주요업무ㆍ기업교육 LMS 플랫폼 프론트엔드 개발 및 UI/UX 설계ㆍ사용자 인터페이스(UI) 구현 및 사용성(Usability) 개선ㆍReact 기반 웹 개발 및 유지보수ㆍ서비스 고도화를 위한 레거시 리팩토링 및 환경 개선ㆍ반응형 웹 및 모바일 환경 최적화 ㆍ기획자, 백엔드 개발자와의 긴밀한 협업을 통한 서비스 구체화자격요건 
ㆍ경력 3년 이상
ㆍFigma 등 디자인 툴 활용 및 UI/UX 설계 역량
ㆍAWS, CDN 등 클라우드 배포 및 운영 환경 경험ㆍREST API 연동 및 Git을 활용한 코드 관리 경험ㆍUI/UX에 대한 이해와 사용자 중심 개발 경험ㆍ웹 표준, 크로스 브라우징 및 반응형 웹 대응 필수우대사항 ㆍ디자인 시스템 및 재사용 가능한 공통 컴포넌트 라이브러리 구축 경험ㆍ단순 구현을 넘어 서비스의 성장을 함께 고민하고 제안하시는 분ㆍ레거시와 신규 기술 환경을 모두 유연하게 대응 가능한 분ㆍ안정적인 운영과 신규 개발을 균형 있게 수행할 수 있는 분ㆍ복잡한 학습 데이터와 관리자 기능을 직관적으로 풀어내는 능력을 갖춘 분



















전형절차
ㆍ서류전형 (이력서, 자기소개서, 포트폴리오) > 1차전화면접 > 2차면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.













유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다.









"	[]	모집분야   LMS 시스템 프론트 개발자   모집인원   ○명   고용형태   정규직   (수습 3개월)   직급/직책      급여   회사 내규에 따름 (면접 후 결정)   근무시간   근무지주소   서울 금천구 디지털로9길 47 (가산동, 한신IT 타워2차) 1403호   인근지하철   주5일(월~금)   09:00 ~ 18:00   탄력근무제	경력3년↑, 학력무관, 서울 금천구, 정규직, 주임~대리급	{'basic_info': {'산업': '학원·어학원·교육원', '사원수': '38명 | ', '기업구분': '중소기업', '설립일': '2008.11.01 | (19년차)', '자본금': '5억 7,000만원 | (2025.12.31)', '매출액': '66억 2천만원 | (2025.12.31)', '대표자': '김기상', '주요사업': '이러닝콘텐츠 개발 및 공급, 고용보험 환급과정 위탁교육', '4대보험': '국민연금, 건강보험, 고용보험, 산재보험', '홈페이지': 'https://allwinedu.net/', '주소': '서울 금천구 디지털로9길 47 (가산동, 한신IT 타워2차) 1403호'}, 'financial': {'매출액': {'current_value': '66억 2천만원'}, '영업이익': {'current_value': '2억 588만원'}, '당기순이익': {'current_value': '1억 3,041만원'}, '산업 내 위치': {'current_value': None}, '기업등급': {'current_value': None}, '총자산 증가율': {'current_value': '31억 1천만원'}, '동종업계 순위': {'current_value': None}}, 'history': [], 'employment': {'recruitments': []}, 'benefits': {'연금·보험': ['국민연금', '고용보험', '산재보험', '건강보험', '퇴직연금'], '휴무·휴가·행사': ['주5일제', '연차제도'], '보상·수당·지원': ['경조금', '임직원 교육비', '자기개발 지원'], '편의·여가·건강': ['식사 지원']}, 'location': {'address': '서울 금천구 디지털로9길 47 (가산동, 한신IT 타워2차) 1403호', 'map_url': 'https://maps.naver.com/?mapMode=0&dlevel=12&pinTitle=%e3%88%9c%ec%98%ac%ec%9c%88%ec%97%90%eb%93%80&lat=37.479568597233&lng=126.885786215042'}}	https://www.jobkorea.co.kr/Recruit/GI_Read_Comt_Ifrm?Gno=49374960	2026.07.15(수)
㈜비큐러스정보기술	[정규직] 보험ERP(자체솔루션) 운영 및 관리 (JAVA 웹개발자 경력직) 모집	['JAVA', '웹프로그래머', '풀스택']	"




㈜비큐러스정보기술


[정규직] 보험ERP(자체솔루션) 운영 및 관리(JAVA 웹개발자 경력직)












포지션 및 자격요건







JAVA 풀스택 웹개발자 ( ○명 ) 







담당업무
ㆍ보험 ERP(자체솔루션 VIMS) 운영 및 관리ㆍ사용자 문의 대응 및 장애 처리
ㆍ보험사 수수료 데이터 관리 및 마감작업(정산) 지원ㆍ시스템 개선사항 검토 및 테스트ㆍ개발사 협업 및 운영 지원

스킬
ㆍCSS, HTML, Javascript, Typescript Jquery, JAVA, JSP, MyBatis, SQL, Spring Framework, React, Thymeleaf, RestAPI 등

핵심역량

                                                                ㆍ
                                                                        꼼꼼함,
 협동심,
 성장지향성,
성실성, 창의성
                                                            

자격요건
ㆍ학력 : 초대졸이상
ㆍ경력 : 경력5년 이상 ~ 20년 미만ㆍSpring Framework 프로젝트 경험ㆍIT 시스템 운영 업무 경험자ㆍ데이터 관리 및 엑셀 활용 가능자
ㆍ원활한 커뮤니케이션 능력 보유자

우대사항ㆍ컴퓨터공학 계열 전공자
ㆍ관련 자격증 보유자(정보처리기사, 정보처리산업기사)
ㆍ보험업 또는 GA 업무 경험자
ㆍERP 운영 경험자

ㆍSQL 활용 가능자ㆍETL 툴 운영 경험자












근무조건ㆍ근무형태 : 정규직ㆍ근무일시 : 주 5일(월~금) 09:00 ~ 18:00ㆍ근무지역 : (04502) 서울 중구 중림로 34 새마을금고 2층, 비큐러스정보기술(중림동) - 서울 2호선 충정로 에서 300m 이내접수기간 및 방법ㆍ접수기간 : 채용시 마감ㆍ접수방법 : 잡코리아 입사지원ㆍ이력서양식 : 잡코리아 이력서ㆍ제출서류 : 포트폴리오전형절차ㆍ서류전형 > 1차면접 > 임원면접 > 최종합격ㆍ면접일정은 추후 통보됩니다.






유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다.









"	[]	모집분야   JAVA 웹프로그래머 풀스택   모집인원   ○명   고용형태   정규직   (수습 3개월)   직급/직책   급여   회사 내규에 따름 (면접 후 결정)   근무시간   근무지주소   서울 중구 중림로 34 (중림동, 새마을금고) 2층 비큐러스정보기술   인근지하철   주5일(월~금)   09:00 ~ 18:00   탄력근무제	경력5년↑, 초대졸↑, 서울 중구, 정규직, 팀원	{'basic_info': {'산업': '시스템 소프트웨어 개발 및 공급업', '사원수': '6명 | (2015.12.31)', '기업구분': '중소기업', '설립일': '2003.10.07 | (24년차)', '자본금': '1억원 | (2025.12.31)', '매출액': '4억 6,706만원 | (2025.12.31)', '대표자': '윤창훈', '주요사업': '시스템개발,무역(시스템및S/W공급),전자제품 및 보험상품 쇼핑몰,통신판매업', '4대보험': '국민연금, 건강보험, 고용보험, 산재보험', '홈페이지': '-', '주소': '서울 중구 중림로 34 (중림동, 새마을금고) 2층 비큐러스정보기술'}, 'financial': {'매출액': {'current_value': '4억 6,706만원'}, '영업이익': {'current_value': '-8,798만원'}, '당기순이익': {'current_value': '-8,964만원'}, '산업 내 위치': {'current_value': None}}, 'history': [{'year': '2015', 'month': '06', 'events': ['주식회사 비큐러스정보기술 회사면 변경']}, {'year': '2005', 'month': '12', 'events': ['자본금 1억 증자']}, {'year': '2005', 'month': '01', 'events': ['내부통제시스템 개발 (Inno ICM)']}, {'year': '2004', 'month': '10', 'events': ['Project Mgt. Solution 개발 (Inno PMS)']}, {'year': '2004', 'month': '05', 'events': ['SCM Solution 개발 (Inno SCM)']}, {'year': '2004', 'month': '04', 'events': ['본점이전']}, {'year': '2003', 'month': '10', 'events': ['주식회사 엠티지이노베이션 설립']}], 'employment': {'recruitments': []}, 'benefits': {'연금·보험': ['국민연금', '고용보험', '산재보험', '건강보험'], '휴무·휴가·행사': ['주5일제', '연차제도']}, 'location': {'address': '서울 중구 중림로 34 (중림동, 새마을금고) 2층 비큐러스정보기술', 'map_url': 'https://maps.naver.com/?mapMode=0&dlevel=12&pinTitle=%e3%88%9c%eb%b9%84%ed%81%90%eb%9f%ac%ec%8a%a4%ec%a0%95%eb%b3%b4%ea%b8%b0%ec%88%a0&lat=37.5578952588252&lng=126.966938363029'}}	https://www.jobkorea.co.kr/Recruit/GI_Read_Comt_Ifrm?Gno=49374835	2026.07.15(수)
㈜테크온베이스	JAVA/6개월/구반포역: HR 운영	['중급/JAVA/6개월/구반포역:HR', '운영']	"




테크온베이스


JAVA/6개월/구반포역: HR 운영(7월1일~)












포지션 및 자격요건







JAVA/6개월/구반포역:HR 운영( 1명 ) 







담당업무
ㆍHR 운영

스킬
ㆍJAVA, JSP, Spring, Jquery, OracleㆍHR 프로젝트 경험, 유지보수(sm) 경험우대사항ㆍPL/SQL,  IBSHEET, Reportdesigner기간ㆍ7월1일~12월31일

자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 경력5년↑

기타
ㆍ노트북 지참ㆍ경력 증빙 필수




















전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.













유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다.









"	[]	모집분야   중급/JAVA/6개월/구반포역:HR 운영   모집인원   1명   고용형태   프리랜서   (근무기간 6개월)   급여   회사 내규에 따름 (면접 후 결정)   근무시간   근무지주소   서울 서초구 신반포로 17 (반포동, 구반포역)    인근지하철   주5일(월~금)   09:00 ~ 18:00	경력5년↑, 학력무관, 서울 서초구 외, 프리랜서	{'basic_info': {'산업': '솔루션·SI·CRM·ERP', '사원수': '- | ', '기업구분': '중소기업', '설립일': '-', '자본금': '- | ', '매출액': '- | ', '대표자': '정환석', '주요사업': '-', '4대보험': '국민연금, 건강보험, 고용보험, 산재보험', '홈페이지': '-', '주소': '서울 강동구 천호대로 989 (천호동, 천호역한강청년주택) 2층 203-비06'}, 'financial': {}, 'history': [], 'employment': {'recruitments': []}, 'benefits': {}, 'location': {'address': '서울 강동구 천호대로 989 (천호동, 천호역한강청년주택) 2층 203-비06', 'map_url': 'https://maps.naver.com/?mapMode=0&dlevel=12&pinTitle=%e3%88%9c%ed%85%8c%ed%81%ac%ec%98%a8%eb%b2%a0%ec%9d%b4%ec%8a%a4&lat=37.5394652156312&lng=127.122408074564'}}	https://www.jobkorea.co.kr/Recruit/GI_Read_Comt_Ifrm?Gno=49374799	2026.07.15(수)
㈜비즈비	그룹웨어 JAVA 웹 개발자 채용 (경력/정규직)	['그룹웨어', 'JAVA', '웹', '개발자']	"




㈜비즈비


그룹웨어 JAVA 웹 개발자 채용 (경력/정규직)




㈜비즈비는 2021년에 설립된 회사로 사원수 92명 규모의 중소기업입니다. 서울 서초구 반포대로 45 (서초동, 명정빌딩)에 위치하고 있으며, ERP, 그룹웨어, 쇼핑몰 개발 운영사업을 하고 있습니다.







포지션 및 자격요건







그룹웨어 JAVA 웹 개발자(메일)( 1명 ) 







담당업무
ㆍ그룹웨어 메일 개발 및 기능 개선
ㆍ자바 Spring Boot 웹 개발ㆍMyBatis, PostgreSql 쿼리 작성ㆍVue 프론트엔드 개발ㆍ요구사항 이해 및 설계/구현ㆍGit 기반 코드 관리 및 협업ㆍ문제 해결 능력 및 분석 능력

스킬
ㆍJAVA, Spring Boot, Vue.js, MyBatis, PostgreSQL, Restful API

핵심역량

                                                                ㆍ
                                                                        성실성,
협동심, 윤리의식, 꼼꼼함, 계획성
                                                            

자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 경력2년↑

우대사항
ㆍ관련 자격증 보유자
ㆍ관련 학과 전공자



















전형절차
ㆍ서류전형 > 1차면접 >  최종합격
ㆍ면접일정은 추후 통보됩니다.













유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다.









"	[]	모집분야   그룹웨어 JAVA 웹 개발자   모집인원   1명   고용형태   정규직   (수습 3개월)   직급/직책   급여   회사 내규에 따름   근무시간   근무지주소   서울 서초구 반포대로 45 (서초동, 명정빌딩) 2층   인근지하철   주5일(월~금)   09:00 ~ 18:00   시차 근무제	경력2년↑, 학력무관, 서울 서초구, 정규직, 사원급 외	{'basic_info': {'산업': '컴퓨터시스템 통합 자문 및 구축 서비스업', '사원수': '92명 | ', '기업구분': '중소기업', '설립일': '2021.03.20 | (6년차)', '자본금': '- | ', '매출액': '- | ', '대표자': '김태형', '대졸초임': '3,367만원', '주요사업': '사무자동화,소프트웨어 개발,데이터베이스', '4대보험': '국민연금, 건강보험, 고용보험, 산재보험', '홈페이지': 'https://bizbee.co.kr', '주소': '서울 서초구 반포대로 45 (서초동, 명정빌딩) 2층'}, 'financial': {'기업등급': {'current_value': None}}, 'history': [], 'employment': {'recruitments': []}, 'benefits': {'연금·보험': ['국민연금', '고용보험', '산재보험', '건강보험'], '휴무·휴가·행사': ['주5일제', '연차제도', '월차제도', '반차제도', '출산휴가', '육아휴직'], '보상·수당·지원': ['퇴직금', '경조금', '장기근속 포상', '도서 구입비 지원'], '편의·여가·건강': ['건강검진', '저녁 식사 지원']}, 'location': {'address': '서울 서초구 반포대로 45 (서초동, 명정빌딩) 2층', 'map_url': 'https://maps.naver.com/?mapMode=0&dlevel=12&pinTitle=%e3%88%9c%eb%b9%84%ec%a6%88%eb%b9%84&lat=37.4845474486938&lng=127.010860045616'}}	https://www.jobkorea.co.kr/Recruit/GI_Read_Comt_Ifrm?Gno=49374633	2026.08.14(금)
㈜케이엔비윈텍	(증미역 )LGCNS MES  업무분석/설계 개발 가능한분 모집	['LGCN', 'MES', '분석', '설계', '개발자모집']	"




㈜케이엔비윈텍


(증미역 )LGCNS MES  업무분석/설계 개발 가능한분 모집




당사는 국내 Major Software 개발기업인 LG CNS의 1차 협력업체의 자회사입니다.

본사는 대전에 본사를 두고 중부권 및 중부이남지역을 거점으로 영업활동을 하고 있으며, 서울, 
경기지역의 원활한 영업활동을 위하여 2006년 자회사인 저희 윈텍을 설립하였습니다.

본사는 약 500여명의 우수한 개발인력을 가지고 LG CNS의 개발업무에 중추적인 역할을 담당하고 
있습니다. 행정, 국방, 금융분야에서부터 각종 기업에 이르는 광범위한 개발업무를 수행하고 있습니다.

또한, LG CNS에서 자체 진행하는 LG그룹산하기업의 개발업무도 우선적인 지위에서 수행하고 있습니다.

앞으로 보다 나은 세상을 만들어 모두가 더불어 행복하게 살 수 있는 세상을 만들어 가기 위해 윈텍은
 계속 노력할 것이며, 직원과 같이 성장하고 행복을 나눌 수 있기를 원합니다.









포지션 및 자격요건







LGCN MES 분석 설계 개발자모집 ( 1명 ) 







담당업무
ㆍ생산관리 분석/설계/개발 가능한분


스킬
ㆍC#, Oracle

자격요건
ㆍ학력 : 초대졸이상
ㆍ경력 : 경력7년↑기간 : 2026.07.01-2026.10.31(4개월) 연장시 12월 31일등급 : 고급용역비 : 협의장소 : 증미역인원 : 2명기타 : 업무 협의차 청주(오창) 출장 가능한분 필수

우대사항
ㆍMES 유경험자
 . 1975년생까지 가능



















전형절차
ㆍ서류전형 > 1차면접 > 













유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다.









"	[]	모집분야   LGCN MES 분석 설계 개발자모집   모집인원   3명   고용형태   계약직   (근무기간 4개월)   급여   회사 내규에 따름 (면접 후 결정)   근무시간   근무지주소   서울 구로구 구로3동 212-1번지 에이스트윈타워 1차  907호   인근지하철   주5일(월~금)   09:00 ~ 18:00	경력7년↑, 초대졸↑, 서울 구로구, 계약직	{'basic_info': {'산업': '응용 소프트웨어 개발 및 공급업', '사원수': '70명 | ', '기업구분': '중소기업', '설립일': '2006.09.01 | (21년차)', '자본금': '1억원 | ', '매출액': '50억 | ', '대표자': '구본석', '주요사업': '응용소프트웨어 개발 및 공급', '4대보험': '국민연금, 건강보험, 고용보험, 산재보험', '홈페이지': 'http://www.knbwt.co.kr', '주소': '서울 구로구 구로3동 212-1번지 에이스트윈타워 1차  907호'}, 'financial': {'기업등급': {'current_value': None}}, 'history': [], 'employment': {'recruitments': []}, 'benefits': {'연금·보험': ['국민연금', '고용보험', '산재보험', '건강보험'], '휴무·휴가·행사': ['주5일제'], '보상·수당·지원': ['퇴직금', '우수사원 포상제도'], '사내시설': ['기숙사 지원'], '편의·여가·건강': ['건강검진']}, 'location': {'address': '서울 구로구 구로3동 212-1번지 에이스트윈타워 1차  907호', 'map_url': 'https://maps.naver.com/?mapMode=0&dlevel=12&pinTitle=%e3%88%9c%ec%bc%80%ec%9d%b4%ec%97%94%eb%b9%84%ec%9c%88%ed%85%8d&lat=37.4844720005576&lng=126.894600779593'}}	https://www.jobkorea.co.kr/Recruit/GI_Read_Comt_Ifrm?Gno=49374528	2026.06.25(목)
㈜애버커스	NCD 개발 경험자 (자산관리 업무 유경험자)	['NCD', '개발', '경험자']	"




㈜애버커스

NCD 개발 경험자 (자산관리 업무 유경험자) ㈜애버커스는 2001년에 설립된 회사로 2025년 매출액 350억 이상을  달성하였으며 고용노동부에서 선정한 강소기업입니다. 본사는 서울 구로구 구로 3동에 위치하고 있으며, 이 외에 상암, 마곡 사업장을 따로 운영하고 있습니다. 주 업무는 Billing 솔루션 개발, IoT, AI, 및 빅데이터 관련 SM, SI 사업을 운영하고 있습니다. 







(주) 애버커스와 함께할 NCD 개발 경험자 
<  업무 내용 요약 >ㆍLG 유플러스 자산관리 시스템 기능개선 < 상세 필요 스킬 >ㆍNCD 개발 경험자 (자산관리 업무 유경험자 우대) - 등급 : 고급
< 자격 요건 >
ㆍ학 력 : 대졸 관련 학과 전공자 ㆍ경 력 : 10년 이상의 고급 ㆍ근무기간 :  8.0 MM (7월 투입)< 근무지 및 근무 기간>ㆍ 상암ㆍ7월 투입 전형절차   ㆍ서류전형 > 1차 면접 >  최종 합격   ㆍ서류 검토 후 면접 대상자는 직접 연락하여 채용 진행됩니다. 유의사항 ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다.





"	[]	모집분야   NCD 개발 경험자   모집인원   ○명   고용형태   계약직   (근무기간 8개월)   ,    프리랜서      직급/직책   급여   회사 내규에 따름 (면접 후 결정)   근무시간   근무지주소   서울 마포구 월드컵북로 424 (상암동, LG CNS 상암IT 센터) .   인근지하철   주5일(월~금)   09:00 ~ 18:00	경력10년↑, 대졸↑, 서울 마포구, 계약직 외, 과장~차장급 외	{'basic_info': {'산업': '솔루션·SI·CRM·ERP', '사원수': '232명 | ', '기업구분': '중소기업', '설립일': '2001 | (26년차)', '자본금': '3억 8,200만원 | ', '매출액': '294억 5천만 | ', '대표자': '임영택', '대졸초임': '3,420만원', '주요사업': 'Billing 솔루션 개발, IoT, AI, 및 빅데이터 관련 SI 사업', '4대보험': '국민연금, 건강보험, 고용보험, 산재보험', '홈페이지': 'http://www.iabacus.co.kr', '주소': '서울 구로구 디지털로31길 20 (구로동, 에이스테크노타워5차) 1108호'}, 'financial': {'매출액': {'current_value': '355억 4천만원'}, '영업이익': {'current_value': '3억 1,915만원'}, '당기순이익': {'current_value': '2억 7,718만원'}, '산업 내 위치': {'current_value': None}, '기업등급': {'current_value': None}, '총자산 증가율': {'current_value': '119억 8천만원'}, '동종업계 순위': {'current_value': None}}, 'history': [], 'employment': {'recruitments': []}, 'benefits': {'연금·보험': ['국민연금', '고용보험', '산재보험', '건강보험', '퇴직연금'], '휴무·휴가·행사': ['주5일제', '연차제도', '월차제도', '반차제도'], '보상·수당·지원': ['퇴직금', '경조금', '인센티브', '야간교통비 지급', '각종 기념일 선물', '도서 구입비 지원'], '편의·여가·건강': ['건강검진', '저녁 식사 지원']}, 'location': {'address': '서울 구로구 디지털로31길 20 (구로동, 에이스테크노타워5차) 1108호', 'map_url': 'https://maps.naver.com/?mapMode=0&dlevel=12&pinTitle=%e3%88%9c%ec%95%a0%eb%b2%84%ec%bb%a4%ec%8a%a4&lat=37.4855059460907&lng=126.894359399769'}}	https://www.jobkorea.co.kr/Recruit/GI_Read_Comt_Ifrm?Gno=49374373	2026.07.15(수)
"CJ대한통운㈜	"	[TES물류기술연구소] Frontend Engineer 경력사원 모집	['Frontend', 'Engineer']	"




CJ대한통운㈜	


[TES물류기술연구소]Frontend Engineer 경력사원 모집












포지션 및 자격요건







Frontend Engineer







담당업무
ㆍAI 기반 개발 혁신    - AI 기반 Front-end Harness 구축    - Markdown 기반 개발 표준 수립    - AI Agent 활용 개발 프로세스 개선    - 테스트 자동화 체계 구축    - 생성형 AI 활용 개발 생산성 향상ㆍFront-end 서비스 개발    - React, Vue 기반 Web 서비스 개발    - Mobile Web/App Front-end 개발    - 신규 프로젝트 UI/UX 구현    - 반응형 웹 개발ㆍFront-end 플랫폼 구축    - 공통 컴포넌트 개발    - 디자인 시스템 구축 및 운영    - Front-end 아키텍처 설계 및 개선

지원자격
ㆍFront-end 개발 경력 4년 이상ㆍReact 또는 Vue 기반 서비스 개발 경험ㆍJavaScript(ES6+) 및 TypeScript 개발 경험ㆍTailwind 기반의 개발 경험ㆍAI Coding Assistant 활용 경험ㆍ생성형 AI 기반 개발 경험

우대사항
ㆍReact, Vue 모두 실무 경험 보유ㆍHybrid App 개발 경험ㆍ디자인 시스템 구축 경험ㆍ대규모 서비스 운영 경험ㆍ테스트 자동화 구축 경험기술 Skill setㆍReactㆍVue 3ㆍViteㆍTanStack QueryㆍTailwind4ㆍAI Agent 활용ㆍ테스트 자동화 (Vitest, Playwright 등)












※ 특정 기술 스택에 국한되지 않고 AI와 다양한 개발 도구를 활용하여, 고객과 비즈니스 문제를 해결하는 Product Engineer를 지향합니다.기타사항ㆍ접수기간 : 2026. 06. 12 ~ 채용시까지(상시채용)ㆍ접수방법 : 당사 채용 홈페이지 지원ㆍ자세한 상세요강은 반드시 채용 홈페이지에서 직접 확인해 주시기 바랍니다.   기업 채용 홈페이지 바로가기 click   







"	[]	모집분야   Frontend Engineer   모집인원   ○명   고용형태   정규직   (협의)   급여   회사 내규에 따름   근무지주소   서울특별시 종로구 종로5길 7  (청진동) 	경력, 서울 종로구, 정규직		https://www.jobkorea.co.kr/Recruit/GI_Read_Comt_Ifrm?Gno=49374351	상시채용
㈜케이지에듀원 	[KG에듀원] WEB 개발자 채용(통합 플랫폼 구축 및 유지 운영)	['WEB', '개발자']	"




㈜케이지에듀원 


채용제목을 입력해주세요






"	['//file2.jobkorea.co.kr/Net/Mng/DownImage/CorpEditor?file_No=1681415']	모집분야   WEB 개발자   모집인원   1명   고용형태   정규직   (수습 3개월)   직급/직책      급여   회사 내규에 따름 (면접 후 결정)   근무시간   근무지주소   서울 동작구 장승배기로 171 (노량진동, 노량진아이비빌딩)    인근지하철   주5일(월~금)   09:00 ~ 18:00	경력4년↑, 초대졸↑, 서울 동작구, 정규직, 주임~대리급	{'basic_info': {'산업': '학원·어학원·교육원', '사원수': '109명 | ', '기업구분': '중견기업', '설립일': '2000.06.05 | (27년차)', '자본금': '98억 7천만원 | ', '매출액': '350억 | ', '대표자': '김상엽', '주요사업': '공무원,교원임용,자격증,직장인 직무교육,평생교육원,IT학원,인테리어학원,면접취업코칭 등', '4대보험': '국민연금, 건강보험, 고용보험, 산재보험', '홈페이지': 'http://www.kgeduone.com', '주소': '서울 동작구 장승배기로 171 (노량진동, 노량진아이비빌딩) 2층', '계열사': 'KG그룹 케이지에코솔루션(주) 이데일리(주) (주)케이지파이낸셜 KG케미칼(주) 케이지스틸(주) 케이지모빌리티(주) (주)이데일리씨앤비 (주)케이지에프앤비 (주)케이지이니시스 (주)케이지제로인 케이지에너켐(주) 케이지모빌리티커머셜(주) 케이지캐피탈(주) (주)케이스마트인슈 케이지지엔에스(주) 케이지이앤씨(주) 케이지아이씨티(주) (주)케이지디지털에셋홀딩스 (주)메타핀컴퍼니 이데일리엠(주) 케이지써닝라이프(주)'}, 'financial': {'매출액': {'current_value': '287억 2천만원'}, '영업이익': {'current_value': '2억 6,570만원'}, '당기순이익': {'current_value': '-10억 9천만원'}, '산업 내 위치': {'current_value': None}, '기업등급': {'current_value': None}, '총자산 증가율': {'current_value': '514억 5천만원'}, '동종업계 순위': {'current_value': None}}, 'history': [], 'employment': {'recruitments': []}, 'benefits': {'연금·보험': ['국민연금', '고용보험', '산재보험', '건강보험', '퇴직연금'], '휴무·휴가·행사': ['주5일제', '월차제도', '경조휴가', '반차제도', '출산휴가', '육아휴직', '남성출산휴가', '노동절 휴무', '창립일 행사', '워크샵/MT', '반반차 제도', '생일 이벤트'], '보상·수당·지원': ['경조금', '우수사원 포상제도', '직책수당', '각종 기념일 선물', '창립일 선물'], '사내제도·성장': ['신입 사원 교육', '직무능력향상교육', '리더쉽강화교육', '교육/세미나/스터디', '임산부 근로시간 단축', '주40시간'], '편의·여가·건강': ['사내 동호회', '건강검진']}, 'location': {'address': '서울 동작구 장승배기로 171 (노량진동, 노량진아이비빌딩) 2층', 'map_url': 'https://maps.naver.com/?mapMode=0&dlevel=12&pinTitle=%e3%88%9c%ec%bc%80%ec%9d%b4%ec%a7%80%ec%97%90%eb%93%80%ec%9b%90+&lat=37.51301830748&lng=126.939945954382'}}	https://www.jobkorea.co.kr/Recruit/GI_Read_Comt_Ifrm?Gno=49373828	2026.07.15(수)
